model_name,sample_idx,norm,gt_mean,action
dwm_new_env-1,0,0.0,0.05882352963089943,[ 0.525  0.751 -0.023  0.924]
dwm_new_env-1,1,0.0,0.05882352963089943,[ 0.525  0.751 -0.023  0.924]
dwm_new_env-1,2,0.0,0.05882352963089943,[ 0.525  0.751 -0.023  0.924]
