model_name,sample_idx,norm,gt_mean,action
dwm_new_env_control_freq_10-7,0,340.0169982910156,0.0476190485060215,"[[ 0.316  0.49  -0.448  0.987]
 [ 0.296  0.351 -0.349  0.008]
 [ 0.175  0.936 -0.201  0.101]
 [ 0.421  0.731 -0.091  0.306]
 [ 0.305  0.873 -0.005  0.562]
 [ 1.     0.728  0.061  0.765]
 [ 0.954  0.374  0.126  0.076]
 [ 0.895  0.096  0.184  0.543]
 [ 0.264  0.649  0.197  0.717]
 [ 0.354  0.546  0.142  0.811]]"
dwm_new_env_control_freq_10-7,1,340.0169982910156,0.0476190485060215,"[[ 0.409  0.116 -0.061  0.974]
 [ 0.445  0.257 -0.003  0.818]
 [ 0.724  0.462  0.054  0.779]
 [ 0.52   0.661  0.095  0.712]
 [ 0.094  0.378  0.11   0.242]
 [ 0.201  0.503  0.019  0.964]
 [ 0.519  0.053  0.068  0.269]
 [ 0.107  0.83   0.059  0.105]
 [ 0.057  0.729  0.031  0.008]
 [ 0.221  0.705 -0.008  0.577]]"
dwm_new_env_control_freq_10-7,2,340.0169982910156,0.0476190485060215,"[[ 0.094  0.378  0.11   0.242]
 [ 0.201  0.503  0.019  0.964]
 [ 0.519  0.053  0.068  0.269]
 [ 0.107  0.83   0.059  0.105]
 [ 0.057  0.729  0.031  0.008]
 [ 0.221  0.705 -0.008  0.577]
 [ 0.213  0.449 -0.02   0.303]
 [ 0.686  0.438 -0.014  0.361]
 [ 0.841  0.973  0.017  0.162]
 [ 0.346  0.831  0.067  0.776]]"
