model_name,sample_idx,norm,gt_mean,action
dwm-5,9,10.203651428222656,0.1899999976158142,3
dwm-8,0,11.379220962524414,0.1899999976158142,3
dwm-4,11,11.502117156982422,0.1899999976158142,2
