model_name,sample_idx,norm,gt_mean,action
dwm_fork_code_size_4,25,1000080.0,0.1899999976158142,2
dwm_fork_code_size_4,30,1000080.0,0.1899999976158142,4
dwm_fork_code_size_4,35,1000080.0,0.1899999976158142,1
