model_name,sample_idx,norm,gt_mean,action
dwm_new_env-2,0,24200.041015625,0.14186851680278778,"[[ 0.54   0.868  0.019  0.032]
 [ 0.699  0.047 -0.002  0.784]
 [ 0.231  0.49   0.016  0.84 ]
 [ 0.229  0.134  0.008  0.671]
 [ 0.876  0.232 -0.021  0.35 ]
 [ 0.253  0.073 -0.     0.251]
 [ 0.45   0.288  0.01   0.45 ]
 [ 0.88   0.044 -0.004  0.453]
 [ 0.326  0.3    0.026  0.2  ]
 [ 0.493  0.345  0.033  0.066]]"
dwm_new_env-2,1,24200.041015625,0.14186851680278778,"[[ 0.712  0.591  0.136  0.361]
 [ 0.629  0.435  0.154  0.415]
 [ 0.032  0.061  0.136  0.696]
 [ 0.23   0.118  0.041  0.48 ]
 [ 0.588  0.898  0.023  0.366]
 [ 0.931  0.546  0.004  0.179]
 [ 0.116  0.244  0.028  0.223]
 [ 0.54   0.868  0.019  0.032]
 [ 0.699  0.047 -0.002  0.784]
 [ 0.231  0.49   0.016  0.84 ]]"
dwm_new_env-2,2,24200.041015625,0.14186851680278778,"[[ 0.422  0.703 -0.071  0.973]
 [ 0.872  0.157  0.008  0.034]
 [ 0.885  0.845  0.079  0.128]
 [ 0.621  0.239  0.133  0.694]
 [ 0.106  0.477  0.145  0.254]
 [ 0.201  0.638  0.105  0.359]
 [ 0.709  0.587  0.047  0.204]
 [ 0.796  0.266  0.03   0.978]
 [ 0.046  0.19   0.044  0.376]
 [ 0.242  0.685  0.015  0.964]]"
